timestamp,KET_b,GLN_e,GLU_e,GLU_a,GLN_i,GLU_i,GABA_i,GABA_v,GLN_a
140.33753265450468,0.19365179857351597,0.28,8.96046138117576,0.8096730974304414,0.07,0.08060288442415095,0.29638226235507814,0.09579336648041052,5.056209930534245
149.5266464142187,0.17712132401589784,0.28,8.999510302982285,0.8089068900257979,0.07,0.07989036458398538,0.28498885885148983,0.09570433083978935,5.00447149779497
159.0424034776588,0.16115198932694977,0.28,9.045140318469844,0.8081306108385282,0.07,0.07942332054631226,0.2760924679081085,0.09562544958758545,4.9441735552014165
168.7569889777078,0.1460675919699943,0.28,9.0953944026616,0.807252121707147,0.07,0.07922291741538338,0.26968662365905854,0.09559850297580501,4.877895203138227
178.56801146610815,0.13206148997093956,0.28,9.148361536077164,0.8063962366535999,0.07,0.07928481091893697,0.26559119903808986,0.09559081645533915,4.808100412088654
188.3642554633061,0.11926211485945609,0.28,9.202191381909639,0.8054767850304839,0.07,0.07958442572553244,0.263535171637897,0.09563442475996203,4.737293901346492
198.09287364881675,0.10766353783537855,0.28,9.255572419046278,0.804632362807967,0.07,0.08008603966508226,0.2631944661295162,0.09568530266517725,4.667184616716573
207.76919376142177,0.09715953595195856,0.28,9.307813299662865,0.8037394496153747,0.07,0.080754811182485,0.26426807064383284,0.0957799071324303,4.598779663162477
217.4207924223956,0.08763732341726613,0.28,9.358486179715564,0.8029409847640605,0.07,0.08155998651109797,0.2665106208893824,0.0958702924395815,4.532619713128474
227.07720359071573,0.07899360727802147,0.28,9.407316540421325,0.802105855240941,0.07,0.08247526087947171,0.26972649949022576,0.09599470828095784,4.469158272556672
236.7443228690372,0.0711550916005286,0.28,9.454020409024746,0.801374219952779,0.07,0.08347600258901976,0.27374978941847267,0.09610762515346064,4.408732931988193
246.42737933902572,0.06405298807175078,0.28,9.498406791404959,0.800618859886847,0.07,0.08454077141045659,0.27844068917491027,0.09624658341466126,4.351667522525605
256.1123923712603,0.05763494520672893,0.28,9.540281233140336,0.799977533829023,0.07,0.08564905701158333,0.2836708998603734,0.09636804138677037,4.298160568144153
265.8016211130471,0.05183922380121335,0.28,9.579594415628403,0.7993200087071379,0.07,0.08678503186139322,0.2893376938926532,0.09651045145615701,4.248331390962516
275.4836298929331,0.046615657363095066,0.28,9.616297406162476,0.7987837456141139,0.07,0.08793399342309023,0.2953460032826026,0.09663108841145548,4.202168996999551
285.1672855488159,0.04190645207508126,0.28,9.650463189372493,0.798233182471211,0.07,0.08908607096267349,0.30162654405061917,0.09676983249383518,4.159622066784984
294.8451494681176,0.03766656136208098,0.28,9.682135110108158,0.7978056766446875,0.07,0.09023158767858024,0.30811143077703124,0.09688452585620728,4.1205477790906135
304.5270978868357,0.0338471697336354,0.28,9.711436781819843,0.79736241116133,0.07,0.0913647186689452,0.3147540224855815,0.09701579498837681,4.084823464489126
314.2057002718702,0.030410703917658814,0.28,9.73845199415959,0.7970402609220215,0.07,0.09247911791255388,0.32150424082300627,0.0971220089478616,4.05224796794798
323.888603206904,0.027317497051154077,0.28,9.763318931210668,0.7966984615921823,0.07,0.09357145318804849,0.32832932446102786,0.09724410669946293,4.022677821690017
333.5685026590654,0.024536288848193685,0.28,9.786141770131575,0.7964736704794404,0.07,0.09463774061869618,0.3351918979471366,0.09734079480200668,3.9958838470562075
343.2515331952727,0.02203473720788473,0.28,9.807061174083975,0.7962235395319368,0.07,0.09567636656317316,0.3420690308460419,0.09745323686023369,3.971720685676129
352.931661562523,0.01978668990689548,0.28,9.82619037867705,0.7960850038226956,0.07,0.09668510572690381,0.34893340486164504,0.09754028923815779,3.949948966957447
362.6141868395043,0.017765788782340825,0.28,9.843664477976125,0.7959145483928866,0.07,0.09766351310566557,0.35576935556853195,0.09764328194190276,3.9304339450743604
372.2943370521789,0.01595033094769214,0.28,9.85959587224364,0.7958496581372023,0.07,0.09861057417751128,0.362557193096389,0.09772112841015837,3.912940620978751
381.9765531697594,0.014318958830601854,0.28,9.874108459533021,0.7957461427198277,0.07,0.09952656672018523,0.369286364925915,0.09781524970409228,3.8973529449707303
391.65690525132413,0.012853825618569053,0.28,9.88730748169281,0.7957421428753813,0.07,0.10041125688200317,0.3759427551253289,0.0978845739615869,3.8834491428905187
401.33900773681853,0.01153767560234787,0.28,9.89930327867315,0.7956931448826915,0.07,0.10126534773572916,0.3825194304277472,0.09797056911702337,3.8711350343672932
411.01955731786074,0.010355905374817193,0.28,9.910190982601703,0.7957380003265958,0.07,0.10208909964287981,0.3890064206134681,0.09803214728576821,3.86020596071479
420.70155986838836,0.009294576845925736,0.28,9.920067043535854,0.795732082175752,0.07,0.10288345893868103,0.3953994775856955,0.09811080789071927,3.8505898253510153
430.3822141217006,0.008341781582598549,0.28,9.929015401001136,0.7958149604549726,0.07,0.10364898707413217,0.40169174903129684,0.0981654257702086,3.8421002064759024
440.06410351469276,0.007486263706551413,0.28,9.937119169737663,0.795842028121212,0.07,0.10438675360320893,0.40788100303725733,0.09823752487778434,3.8346859312847617
449.7448208888509,0.006718340537156749,0.28,9.944451086236231,0.7959535293385223,0.07,0.10509748880307776,0.4139627271388254,0.0982859328468142,3.8281783633734334
459.4266189596274,0.0060289286598704086,0.28,9.951081930832554,0.7960049610778582,0.07,0.10578230293681705,0.41993617518031173,0.09835219300078084,3.8225453927682596
469.10738380451403,0.005410173611944549,0.28,9.957073865374504,0.7961371679483963,0.07,0.10644200579350471,0.4257985770826137,0.09839508245863278,3.8176348204717465
478.78911556306593,0.004854748477444751,0.28,9.962486609301388,0.7962057944741945,0.07,0.10707769657362624,0.4315502796428729,0.09845616141737278,3.8134313770665527
488.4699123056489,0.0043562933301618065,0.28,9.967372720083628,0.7963522030064272,0.07,0.10769020623571778,0.43718980116778555,0.09849415594010547,3.809797516599346
498.15158896429966,0.003908899772548674,0.28,9.971782212833466,0.7964322004938831,0.07,0.10828059185504874,0.4427182883498867,0.09855064257135711,3.8067325218450425
500.0,0.0038288516211833997,0.28,9.972573622633057,0.7964652830859185,0.07,0.10839086261549605,0.4437611299744736,0.09855616006858452,3.8061953023550963
