GLN_p,c_vpmas,Tmax_gln,KI_GS,KT_ket,Vmax_GT,KM_GAD65,V_anapl,V_ATP,V_out0,KM_GS,k_ket,KM_GDH,Vmax_GS,GLN_ratio,Vmax_GAD67,k_syn_i,Tmax_ket,ATPglc,KM_GT,KM_GAD67,k_syn_e,Vmax_GAD65,KT_gln,h_GDH,ATPket,Vmax_GDH,state
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,KET_b(t)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLN_e(t)
0.0,0.999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,1.4959093516347277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4960589575304735,0.0,0.0,-1.0001000100009545,0.0,0.0,0.0,0.0,0.0,GLU_e(t)
0.06081445392049228,0.17278439832680503,0.002605986935952624,-0.060296769516393206,0.0,0.001667701587154338,0.0009882897034915144,0.5500118443544302,0.2487379569568663,-0.10138563865477676,0.12011612376192589,0.0,0.8799534969642383,-0.1799255275808817,-0.06028488385847596,-0.0016586704883029659,-0.00017294257769141116,0.0,-0.24858988443011057,-0.0006628810452739565,0.0009586089729876369,5.185853500141592e-5,0.001660763042142853,-0.0005301281933141901,-0.002827768615007273,0.0,-0.44288440037089377,GLU_a(t)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLN_i(t)
-3.184376928761778e-14,14.297283779206886,-2.122917952507852e-14,2.122917952507852e-14,0.0,6.07216696639272e-6,0.9999979268866238,2.122917952507852e-14,18.722035894932905,-1.061458976253926e-14,-1.061458976253926e-14,0.0,-2.122917952507852e-14,1.061458976253926e-14,0.0,-5.893486577448119e-6,2.122917952507852e-14,0.0,-18.780985355920617,-5.529781777695539e-7,1.995129203565155e-6,-1.061458976253926e-14,-14.334330966559698,1.061458976253926e-14,2.122917952507852e-14,0.0,0.0,GLU_i(t)
-2.9878346779710437e-14,47.649892624932534,-2.9878346779710437e-14,-7.469586694927609e-15,0.0,-5.773816619124541,2.870159980613984,2.9878346779710437e-14,70.01234159893866,-7.469586694927609e-15,-1.4939173389855218e-14,0.0,-1.4939173389855218e-14,-7.469586694927609e-15,0.0,5.767735591040449,0.0,0.0,-70.91888596361385,0.9999981976381839,-2.8715213046638675,1.4939173389855218e-14,-48.08669190975708,-2.240876008478283e-14,-2.240876008478283e-14,0.0,-1.4939173389855218e-14,GABA_i(t)
-3.113686741893949e-6,0.9948970484544969,-1.617758767585503e-7,3.150552790020523e-5,0.0,-0.003942517075640261,-0.0023374625008876454,-1.7618662551555943e-5,1.29068248269248,5.10132595208432e-6,-0.00011109735666857862,0.0,-4.360245180954103e-5,-0.00032661161932168425,3.0895631267810253e-6,0.003921189759779586,-0.9996820346196911,0.0,-1.2903670445945512,0.0015674167163353377,-0.0022667026482348744,-0.00012262467135280733,-0.001245121193565172,3.3315936969961176e-8,-9.203046448782115e-7,0.0,1.4693887172371982e-5,GABA_v(t)
0.19063389198417954,-2.3107472025881735,0.008168912028112709,0.8110357741487492,0.0,-0.0001594176012200251,-9.488435329662688e-5,1.0096997783781823,-3.3703181353213534,-0.3178121958229346,-1.6155414875733638,0.0,1.6153901993550392,2.422325709347045,-0.18897446132743367,0.00015856427695928803,1.6483288450382186e-5,0.0,3.370170951067615,6.34803987455e-5,-9.174903174635032e-5,-4.967698545114672e-6,0.0009993538244214184,-0.0016617770558616039,-0.005190593862305346,0.0,-0.8130352414338525,GLN_a(t)
